model,split_role,dataset,row_key,threshold,k2_correct,k8_correct,k2_margin,router_decision,router_correct,router_tokens,k2_tokens,k8_tokens,oracle_correct,oracle_tokens
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:318,0.025,False,False,0.0,ESCALATE_TO_K8,False,2239,560,2239,False,280
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:326,0.025,False,False,0.0,ESCALATE_TO_K8,False,2368,592,2368,False,296
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:328,0.025,False,False,0.0,ESCALATE_TO_K8,False,2584,646,2584,False,323
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:329,0.025,True,True,1.0,STOP_AT_K2,True,459,459,1775,True,223
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:330,0.025,True,True,1.0,STOP_AT_K2,True,558,558,2189,True,558
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:340,0.025,False,False,0.0,ESCALATE_TO_K8,False,2784,696,2784,False,348
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:345,0.025,False,True,0.0,ESCALATE_TO_K8,True,2189,544,2189,True,254
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:365,0.025,False,False,0.0,ESCALATE_TO_K8,False,2445,611,2445,False,306
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:373,0.025,False,False,0.0,ESCALATE_TO_K8,False,2552,638,2552,False,319
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:384,0.025,False,False,1.0,STOP_AT_K2,False,364,364,1346,False,184
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:393,0.025,False,False,0.0,ESCALATE_TO_K8,False,2656,664,2656,False,332
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:404,0.025,True,True,1.0,STOP_AT_K2,True,473,473,1984,True,254
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:408,0.025,False,False,0.0,ESCALATE_TO_K8,False,2519,630,2519,False,314
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:414,0.025,False,False,0.0,ESCALATE_TO_K8,False,2301,576,2301,False,288
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:420,0.025,False,False,0.0,ESCALATE_TO_K8,False,2454,613,2454,False,307
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:422,0.025,False,False,0.0,ESCALATE_TO_K8,False,2880,720,2880,False,360
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:427,0.025,True,True,1.0,STOP_AT_K2,True,562,562,2277,True,262
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:429,0.025,False,False,0.0,ESCALATE_TO_K8,False,2296,574,2296,False,287
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:432,0.025,False,False,0.0,ESCALATE_TO_K8,False,2624,656,2624,False,328
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:439,0.025,False,False,0.0,ESCALATE_TO_K8,False,2168,542,2168,False,271
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:448,0.025,False,False,0.0,ESCALATE_TO_K8,False,2432,608,2432,False,304
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:461,0.025,False,False,0.0,ESCALATE_TO_K8,False,2784,696,2784,False,348
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:468,0.025,True,True,0.0,ESCALATE_TO_K8,True,2016,520,2016,True,283
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:470,0.025,False,False,0.0,ESCALATE_TO_K8,False,2400,600,2400,False,300
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:476,0.025,False,False,0.0,ESCALATE_TO_K8,False,2473,595,2473,True,297
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:490,0.025,False,False,0.0,ESCALATE_TO_K8,False,2743,686,2743,False,343
qwen2p5_7b_instruct,strict_domain_holdout_test,math500,math500:test:492,0.025,False,False,0.0,ESCALATE_TO_K8,False,2646,669,2646,False,335
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:22,0.025,False,False,0.0,ESCALATE_TO_K8,False,3016,754,3016,False,377
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:44,0.025,False,False,0.0,ESCALATE_TO_K8,False,2511,628,2511,False,314
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:51,0.025,False,False,0.0,ESCALATE_TO_K8,False,2168,542,2168,False,271
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:56,0.025,False,True,0.0,ESCALATE_TO_K8,True,2163,552,2163,True,276
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:60,0.025,False,False,0.0,ESCALATE_TO_K8,False,2400,600,2400,False,300
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:62,0.025,False,False,0.0,ESCALATE_TO_K8,False,2840,710,2840,False,355
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:64,0.025,False,False,0.0,ESCALATE_TO_K8,False,2520,630,2520,False,315
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:67,0.025,False,False,0.0,ESCALATE_TO_K8,False,2399,599,2399,False,300
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:71,0.025,False,False,0.0,ESCALATE_TO_K8,False,2216,554,2216,False,277
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:87,0.025,False,False,0.0,ESCALATE_TO_K8,False,2182,545,2182,False,273
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:88,0.025,False,False,0.0,ESCALATE_TO_K8,False,2696,674,2696,False,337
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:89,0.025,False,False,0.0,ESCALATE_TO_K8,False,2197,550,2197,False,274
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:101,0.025,False,False,0.0,ESCALATE_TO_K8,False,3528,882,3528,False,441
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:112,0.025,False,False,0.0,ESCALATE_TO_K8,False,2608,652,2608,False,326
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:130,0.025,False,False,0.0,ESCALATE_TO_K8,False,2312,578,2312,False,289
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:132,0.025,False,False,0.0,ESCALATE_TO_K8,False,2371,594,2371,False,297
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:135,0.025,False,False,0.0,ESCALATE_TO_K8,False,2560,640,2560,False,320
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:140,0.025,False,False,0.0,ESCALATE_TO_K8,False,2256,564,2256,False,282
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:144,0.025,False,False,0.0,ESCALATE_TO_K8,False,2390,597,2390,False,299
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:145,0.025,False,False,0.0,ESCALATE_TO_K8,False,2464,616,2464,False,308
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:150,0.025,False,False,0.0,ESCALATE_TO_K8,False,3792,948,3792,False,474
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:157,0.025,False,False,0.0,ESCALATE_TO_K8,False,2368,592,2368,False,296
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:160,0.025,False,False,0.0,ESCALATE_TO_K8,False,2183,546,2183,False,273
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:161,0.025,True,True,1.0,STOP_AT_K2,True,458,458,1814,True,243
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:162,0.025,False,False,0.0,ESCALATE_TO_K8,False,2408,602,2408,False,301
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:167,0.025,False,False,0.0,ESCALATE_TO_K8,False,2616,654,2616,False,326
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:168,0.025,False,False,0.0,ESCALATE_TO_K8,False,7334,1834,7334,False,917
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:172,0.025,False,False,0.0,ESCALATE_TO_K8,False,2239,560,2239,False,280
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:177,0.025,False,False,0.0,ESCALATE_TO_K8,False,4008,1002,4008,False,501
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:194,0.025,False,False,0.0,ESCALATE_TO_K8,False,2288,572,2288,False,285
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:206,0.025,False,False,0.0,ESCALATE_TO_K8,False,2716,680,2716,False,340
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:210,0.025,False,False,0.0,ESCALATE_TO_K8,False,3622,906,3622,False,453
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:211,0.025,False,False,0.0,ESCALATE_TO_K8,False,2222,556,2222,False,277
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:221,0.025,False,False,0.0,ESCALATE_TO_K8,False,2231,558,2231,False,279
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:222,0.025,False,False,0.0,ESCALATE_TO_K8,False,3094,773,3094,False,387
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:224,0.025,False,False,0.0,ESCALATE_TO_K8,False,2496,624,2496,False,312
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:225,0.025,False,False,0.0,ESCALATE_TO_K8,False,2286,572,2286,False,286
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:240,0.025,False,False,0.0,ESCALATE_TO_K8,False,3808,952,3808,False,476
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:243,0.025,False,False,0.0,ESCALATE_TO_K8,False,2303,575,2303,False,288
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:246,0.025,False,True,0.0,ESCALATE_TO_K8,True,2481,623,2481,True,2481
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:247,0.025,False,False,0.0,ESCALATE_TO_K8,False,2319,580,2319,False,290
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:249,0.025,False,False,0.0,ESCALATE_TO_K8,False,2320,580,2320,False,290
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:250,0.025,False,False,0.0,ESCALATE_TO_K8,False,2551,638,2551,False,319
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:256,0.025,False,False,0.0,ESCALATE_TO_K8,False,2224,556,2224,False,278
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:259,0.025,False,False,0.0,ESCALATE_TO_K8,False,2152,538,2152,False,269
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:264,0.025,False,False,0.0,ESCALATE_TO_K8,False,3960,990,3960,False,495
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:269,0.025,False,False,0.0,ESCALATE_TO_K8,False,2328,582,2328,False,291
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:274,0.025,False,False,0.0,ESCALATE_TO_K8,False,2503,626,2503,False,313
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:276,0.025,False,False,0.0,ESCALATE_TO_K8,False,2190,548,2190,False,274
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:284,0.025,False,False,0.0,ESCALATE_TO_K8,False,2480,620,2480,False,310
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:287,0.025,False,False,0.0,ESCALATE_TO_K8,False,2512,628,2512,False,313
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:298,0.025,False,False,0.0,ESCALATE_TO_K8,False,3392,848,3392,False,424
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:300,0.025,False,False,0.0,ESCALATE_TO_K8,False,2197,549,2197,False,275
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:318,0.025,False,False,0.0,ESCALATE_TO_K8,False,2238,560,2238,False,280
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:326,0.025,False,False,0.0,ESCALATE_TO_K8,False,2368,592,2368,False,296
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:328,0.025,False,False,0.0,ESCALATE_TO_K8,False,2584,646,2584,False,323
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:329,0.025,True,True,1.0,STOP_AT_K2,True,512,512,2131,True,262
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:330,0.025,False,False,0.0,ESCALATE_TO_K8,False,2295,574,2295,False,287
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:340,0.025,False,False,0.0,ESCALATE_TO_K8,False,2784,696,2784,False,348
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:345,0.025,False,False,0.0,ESCALATE_TO_K8,False,2270,568,2270,False,284
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:365,0.025,False,False,0.0,ESCALATE_TO_K8,False,2448,612,2448,False,306
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:373,0.025,False,False,0.0,ESCALATE_TO_K8,False,2548,637,2548,False,319
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:384,0.025,True,True,1.0,STOP_AT_K2,True,486,486,2041,True,270
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:393,0.025,False,False,0.0,ESCALATE_TO_K8,False,2655,664,2655,False,332
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:404,0.025,False,False,0.0,ESCALATE_TO_K8,False,2320,580,2320,False,290
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:408,0.025,False,False,0.0,ESCALATE_TO_K8,False,2520,630,2520,False,315
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:414,0.025,False,False,0.0,ESCALATE_TO_K8,False,2303,576,2303,False,288
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:420,0.025,False,False,0.0,ESCALATE_TO_K8,False,2456,614,2456,False,307
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:422,0.025,False,False,0.0,ESCALATE_TO_K8,False,2880,720,2880,False,360
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:427,0.025,False,False,0.0,ESCALATE_TO_K8,False,2381,596,2381,False,297
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:429,0.025,False,False,0.0,ESCALATE_TO_K8,False,2296,574,2296,False,287
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:432,0.025,False,False,0.0,ESCALATE_TO_K8,False,2621,655,2621,False,328
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:439,0.025,False,False,0.0,ESCALATE_TO_K8,False,2168,542,2168,False,271
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:448,0.025,False,False,0.0,ESCALATE_TO_K8,False,2431,607,2431,False,304
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:461,0.025,False,False,0.0,ESCALATE_TO_K8,False,2783,696,2783,False,348
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:468,0.025,False,False,0.0,ESCALATE_TO_K8,False,2263,566,2263,False,283
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:470,0.025,False,False,0.0,ESCALATE_TO_K8,False,2400,600,2400,False,300
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:476,0.025,False,False,0.0,ESCALATE_TO_K8,False,2504,626,2504,False,313
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:490,0.025,False,False,0.0,ESCALATE_TO_K8,False,2742,685,2742,False,343
qwen2p5_math_7b_instruct,strict_domain_holdout_test,math500,math500:test:492,0.025,False,False,0.0,ESCALATE_TO_K8,False,2680,670,2680,False,335
