idx,case_type,label,original_json_valid,repair_status,repair_valid,verifier_prediction,source_id_match,title_similarity,content_similarity,year_match,content_grounded,claimed_title,claimed_year,claimed_doi,claimed_arxiv_id,gold_title,research_question
202,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.12727272727272726,0.0,False,False,Analysis of Survival Data,2018,https://doi.org/10.1201/9781315131777x.,,Key Factors for a Creative Environment in Saudi Arabian Higher Education Institutions,How do precise measurements of rare B meson decays into muon pairs constrain or inform models of physics beyond the Standard Model?
203,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,1.0,0.0,True,False,Key Factors for a Creative Environment in Saudi Arabian Higher Education Institutions,2023,"https://doi.org/10.28945/5105 ""claimed_arxiv_id"": ""1411.4413",1411.4413,Key Factors for a Creative Environment in Saudi Arabian Higher Education Institutions,How do precise measurements of rare B meson decays into muon pairs constrain or inform models of physics beyond the Standard Model?
203,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.2,0.0,False,False,Key Factors for a Creative Environment in Saudi Arabian Higher Education Institutions,2023,"https://doi.org/10.28945/5105 ""claimed_arxiv_id"": ""1411.4413",1411.4413,Lignins: Biosynthesis and Biological Functions in Plants,"What are the potential trade-offs and unintended consequences of genetically modifying lignin content or composition in crops and energy plants, especially regarding plant growth, stress resistance, and suitability for industrial uses?"
204,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,1.0,0.07245155855096883,True,False,Lignins: Biosynthesis and Biological Functions in Plants,2018,https://doi.org/10.3390/s40607,,Lignins: Biosynthesis and Biological Functions in Plants,"What are the potential trade-offs and unintended consequences of genetically modifying lignin content or composition in crops and energy plants, especially regarding plant growth, stress resistance, and suitability for industrial uses?"
204,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.28901734104046245,0.014539579967689823,False,False,Lignins: Biosynthesis and Biological Functions in Plants,2018,https://doi.org/10.3390/s40607,,The Views of the Faculty on the Effectiveness of Teacher Education Programs in Developing Lifelong Learning Competence,"What are effective methods for evaluating the impact of space-science education and public-outreach programs on student interest, learning outcomes, and diversity in the STEM pipeline?"
205,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,The Views of the Faculty on the Effectiveness of Teacher Education Programs in Developing Lifelong Learning Competence,"What are effective methods for evaluating the impact of space-science education and public-outreach programs on student interest, learning outcomes, and diversity in the STEM pipeline?"
205,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Generative Adversarial Networks: An Overview,"What are the main practical challenges in training generative adversarial networks, and which techniques are most effective for improving their stability and convergence?"
206,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.8378378378378378,1.0,True,True,Generative Adversarial Networks,2018,10.1107.1109,"arXiv:10.1109. ""abstract"": ""Generative Adversarial Networks"", ""claimed_arxiv_id"": ""arXiv. ""claimed_content"": ""Generative Adversarial Networks",Generative Adversarial Networks: An Overview,"What are the main practical challenges in training generative adversarial networks, and which techniques are most effective for improving their stability and convergence?"
206,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.14965986394557823,0.0085995085995086,False,False,Generative Adversarial Networks,2018,10.1107.1109,"arXiv:10.1109. ""abstract"": ""Generative Adversarial Networks"", ""claimed_arxiv_id"": ""arXiv. ""claimed_content"": ""Generative Adversarial Networks",Abnormal strain-dependent thermal conductivity in biphenylene monolayer using machine learning interatomic potential,"What practical strategies can statistical agencies use to detect, monitor, and mitigate the effects of changes in external data sources on machine-learning models and published statistics?"
207,source_conditioned_supported,supported,True,strict_json,True,supported,True,1.0,1.0,True,True,Abnormal strain-dependent thermal conductivity in biphenylene monolayer using machine learning interatomic potential,2023,https://doi.org/10.1063/5.0140014,2306.04338v1,Abnormal strain-dependent thermal conductivity in biphenylene monolayer using machine learning interatomic potential,"What practical strategies can statistical agencies use to detect, monitor, and mitigate the effects of changes in external data sources on machine-learning models and published statistics?"
207,shifted_source_negative,hallucinated,True,strict_json,True,hallucinated,False,0.22857142857142856,0.011842105263157895,False,False,Abnormal strain-dependent thermal conductivity in biphenylene monolayer using machine learning interatomic potential,2023,https://doi.org/10.1063/5.0140014,2306.04338v1,BeStSel: a web server for accurate protein secondary structure prediction and fold recognition from the circular dichroism spectra,"How do the orientation and twist of β-sheets affect circular dichroism spectra, and what practical approaches can be used during CD experiments to distinguish different β‑sheet arrangements?"
208,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,BeStSel: a web server for accurate protein secondary structure prediction and fold recognition from the circular dichroism spectra,"How do the orientation and twist of β-sheets affect circular dichroism spectra, and what practical approaches can be used during CD experiments to distinguish different β‑sheet arrangements?"
208,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Towards higher-order accurate mass lumping in explicit isogeometric analysis for structural dynamics,How does using lumped mass matrices with high-order spline-based discretizations affect the stability limits and allowable time step size in explicit dynamic simulations compared to consistent mass matrices?
209,source_conditioned_supported,supported,True,strict_json,True,supported,True,1.0,1.0,True,True,Towards higher-order accurate mass lumping in explicit isogeometric analysis for structural dynamics,2023,https://doi.org/10.1016/j.cma.2023.116233,2305.12916v3,Towards higher-order accurate mass lumping in explicit isogeometric analysis for structural dynamics,How does using lumped mass matrices with high-order spline-based discretizations affect the stability limits and allowable time step size in explicit dynamic simulations compared to consistent mass matrices?
209,shifted_source_negative,hallucinated,True,strict_json,True,hallucinated,False,0.30601092896174864,0.013468013468013467,False,False,Towards higher-order accurate mass lumping in explicit isogeometric analysis for structural dynamics,2023,https://doi.org/10.1016/j.cma.2023.116233,2305.12916v3,"Multiplexed and portable nucleic acid detection platform with Cas13, Cas12a, and Csm6","How do CRISPR-based diagnostic tests work, and what are their main advantages and limitations compared with traditional PCR-based diagnostics?"
210,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,"Multiplexed and portable nucleic acid detection platform with Cas13, Cas12a, and Csm6","How do CRISPR-based diagnostic tests work, and what are their main advantages and limitations compared with traditional PCR-based diagnostics?"
210,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Imaging Cholinergic Receptors in the Brain by Positron Emission Tomography,"What makes Antarctic sites like Dome C particularly well-suited for long-duration CMB polarization observations, and what practical logistical or environmental challenges do they present?"
211,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Imaging Cholinergic Receptors in the Brain by Positron Emission Tomography,"What makes Antarctic sites like Dome C particularly well-suited for long-duration CMB polarization observations, and what practical logistical or environmental challenges do they present?"
211,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,<i>Gaia</i> Data Release 2,How should I account for parallax zero-point offsets and systematic uncertainties when using parallaxes from a large space-based astrometric catalogue to estimate distances to stars?
212,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.8571428571428571,0.0030651340996168583,True,False,Gaia Data Release 1,2018,https://doi.org/10.1051.0004.0001,null,<i>Gaia</i> Data Release 2,How should I account for parallax zero-point offsets and systematic uncertainties when using parallaxes from a large space-based astrometric catalogue to estimate distances to stars?
212,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.18055555555555555,0.014354066985645933,False,False,Gaia Data Release 1,2018,https://doi.org/10.1051.0004.0001,null,Triptolide attenuates pulmonary fibrosis by inhibiting fibrotic extracellular matrix remodeling mediated by MMPs/LOX/integrin,"What are the main biological mechanisms by which tumor cells remodel the extracellular matrix to produce fibrotic tissue, and how can such fibrosis influence tumor progression and response to treatment?"
213,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Triptolide attenuates pulmonary fibrosis by inhibiting fibrotic extracellular matrix remodeling mediated by MMPs/LOX/integrin,"What are the main biological mechanisms by which tumor cells remodel the extracellular matrix to produce fibrotic tissue, and how can such fibrosis influence tumor progression and response to treatment?"
213,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,The Complete Light-curve Sample of Spectroscopically Confirmed SNe Ia from Pan-STARRS1 and Cosmological Constraints from the Combined Pantheon Sample,What are the main sources of systematic uncertainty when using Type Ia supernovae as standardized distance indicators—particularly for low-redshift samples—and what strategies can reduce those systematics to improve dark energy measurements?
214,source_conditioned_supported,supported,False,regex_repair,True,supported,True,1.0,1.0,True,True,The Complete Light-curve Sample of Spectroscopically Confirmed SNe Ia from Pan-STARRS1 and Cosmological Constraints from the Combined Pantheon Sample,2018,https://doi.org/10.3847/1538-4357/aab9bb,,The Complete Light-curve Sample of Spectroscopically Confirmed SNe Ia from Pan-STARRS1 and Cosmological Constraints from the Combined Pantheon Sample,What are the main sources of systematic uncertainty when using Type Ia supernovae as standardized distance indicators—particularly for low-redshift samples—and what strategies can reduce those systematics to improve dark energy measurements?
214,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.2589928057553957,0.003898635477582846,False,False,The Complete Light-curve Sample of Spectroscopically Confirmed SNe Ia from Pan-STARRS1 and Cosmological Constraints from the Combined Pantheon Sample,2018,https://doi.org/10.3847/1538-4357/aab9bb,,Total-Ionizing-Dose Effects and Low-Frequency Noise in N-Type Carbon Nanotube Field-Effect Transistors With HfO₂ Gate Dielectrics,"How do collision cascades and thermal spikes differ in the physical mechanisms by which energetic ions cause defects and fragmentation in carbon nanotubes, and what experimental signatures can be used to distinguish between these two processes?"
215,source_conditioned_supported,supported,False,unrepairable:Invalid control character at: line 1 column 147 (char 146),False,hallucinated,False,0.0,0.0,False,False,,,,,Total-Ionizing-Dose Effects and Low-Frequency Noise in N-Type Carbon Nanotube Field-Effect Transistors With HfO₂ Gate Dielectrics,"How do collision cascades and thermal spikes differ in the physical mechanisms by which energetic ions cause defects and fragmentation in carbon nanotubes, and what experimental signatures can be used to distinguish between these two processes?"
215,shifted_source_negative,hallucinated,False,unrepairable:Invalid control character at: line 1 column 147 (char 146),False,hallucinated,False,0.0,0.0,False,False,,,,,The Computational 2D Materials Database: high-throughput modeling and discovery of atomically thin crystals,How can computational databases of two-dimensional materials be used effectively to guide experimental synthesis and validation of promising candidate materials?
216,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,True,1.0,0.0030721966205837174,True,False,The Computational 2D Materials Database: high-throughput modeling and discovery of atomically thin crystals,2018,https://doi.org/10.1088/2053-1583/aacfc1,,The Computational 2D Materials Database: high-throughput modeling and discovery of atomically thin crystals,How can computational databases of two-dimensional materials be used effectively to guide experimental synthesis and validation of promising candidate materials?
216,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.25,0.0017683465959328027,False,False,The Computational 2D Materials Database: high-throughput modeling and discovery of atomically thin crystals,2018,https://doi.org/10.1088/2053-1583/aacfc1,,"Proton Pump Inhibitors, Kidney Damage, and Mortality: An Updated Narrative Review","How do boundary-aware or edge-sensitive segmentation techniques improve the accuracy of automated kidney and tumor delineation, especially for small or irregularly shaped tumors, compared to standard segmentation approaches?"
217,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,"Proton Pump Inhibitors, Kidney Damage, and Mortality: An Updated Narrative Review","How do boundary-aware or edge-sensitive segmentation techniques improve the accuracy of automated kidney and tumor delineation, especially for small or irregularly shaped tumors, compared to standard segmentation approaches?"
217,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Turbulence Modeling in the Age of Data,How can physical constraints (like conservation laws and realizability) be incorporated into machine‑learning approaches for turbulence modeling to ensure physically consistent and reliable predictions?
218,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.95,0.10673665791776028,True,False,Turbulence modeling in the age of big data,2018,"10.1146/annurev-fluid-010518-040547 ""claimed_arxiv_id"": null",null,Turbulence Modeling in the Age of Data,How can physical constraints (like conservation laws and realizability) be incorporated into machine‑learning approaches for turbulence modeling to ensure physically consistent and reliable predictions?
218,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.19607843137254902,0.018907563025210083,False,False,Turbulence modeling in the age of big data,2018,"10.1146/annurev-fluid-010518-040547 ""claimed_arxiv_id"": null",null,The Conformational Transitions and Dynamics of <i>Burkholderia cepacia</i> Lipase Regulated by Water–Oil Interfaces,"What experimental techniques and measurement approaches are best suited to determine and compare ion adsorption and zeta potential at solid/water, liquid/water, and gas/water hydrophobic interfaces, and what are the main limitations of those methods?"
219,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.4166666666666667,0.0,True,False,The Conformational Changes in the Structure of the Enzyme,2023,https://doi.org/10.1021/cjim.,,The Conformational Transitions and Dynamics of <i>Burkholderia cepacia</i> Lipase Regulated by Water–Oil Interfaces,"What experimental techniques and measurement approaches are best suited to determine and compare ion adsorption and zeta potential at solid/water, liquid/water, and gas/water hydrophobic interfaces, and what are the main limitations of those methods?"
219,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.1592920353982301,0.0,False,False,The Conformational Changes in the Structure of the Enzyme,2023,https://doi.org/10.1021/cjim.,,Cascade R-CNN: Delving Into High Quality Object Detection,How can using a sequence of detectors trained with progressively higher IoU thresholds improve detection quality and reduce overfitting compared to training a single detector with a fixed IoU threshold?
220,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Cascade R-CNN: Delving Into High Quality Object Detection,How can using a sequence of detectors trained with progressively higher IoU thresholds improve detection quality and reduce overfitting compared to training a single detector with a fixed IoU threshold?
220,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,The Molecular Approaches and Challenges of <i>Streptococcus pneumoniae</i> Serotyping for Epidemiological Surveillance in the Vaccine Era,"How can astronomers distinguish whether U-band/UV variability in young brown dwarfs is caused by magnetic flares, changes in accretion rate, or rotational modulation of hot spots, using observational data?"
221,source_conditioned_supported,supported,False,regex_repair,True,supported,True,0.9848484848484849,1.0,True,True,The Molecular Approaches and Challenges of Streptococcus pneumoniae Serotyping for Epidemiological Surveillance in the Vaccine Era,2023,https://doi.org/10.33073/pjm-2023-023,0609027v1,The Molecular Approaches and Challenges of <i>Streptococcus pneumoniae</i> Serotyping for Epidemiological Surveillance in the Vaccine Era,"How can astronomers distinguish whether U-band/UV variability in young brown dwarfs is caused by magnetic flares, changes in accretion rate, or rotational modulation of hot spots, using observational data?"
221,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.17391304347826086,0.015135135135135135,False,False,The Molecular Approaches and Challenges of Streptococcus pneumoniae Serotyping for Epidemiological Surveillance in the Vaccine Era,2023,https://doi.org/10.33073/pjm-2023-023,0609027v1,A Survey on Automatic Detection of Hate Speech in Text,"What are best practices for creating reliable, culturally sensitive, and reusable annotated datasets for automated hate speech detection across multiple languages?"
222,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.7628865979381443,0.012300123001230012,True,False,A Survey on Automatic Hate Speech Detection,2018,https://doi.org/10.1145/3232677,null,A Survey on Automatic Detection of Hate Speech in Text,"What are best practices for creating reliable, culturally sensitive, and reusable annotated datasets for automated hate speech detection across multiple languages?"
222,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.2158273381294964,0.006711409395973154,False,False,A Survey on Automatic Hate Speech Detection,2018,https://doi.org/10.1145/3232677,null,Zonulopathy Identified During Cataract Extraction in Patients With Primary Angle Closure Disease,"What are the main challenges in accurately localizing the scleral spur in anterior segment OCT images, and how do those challenges impact the reliability of automated angle-closure diagnosis in clinical practice?"
223,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.6336633663366337,0.05401755570560432,True,False,"Zonulopathy Identified During Cataract Extraction in Patients With Primary Angle Closure Disease"", ""claimed_title"": ""Zonulopathy Identified During Cataract Extraction in Patients With Primary Angle Closure Disease",2023,https://doi.org/10.1097/ijg.0000000000000.0000000000,,Zonulopathy Identified During Cataract Extraction in Patients With Primary Angle Closure Disease,"What are the main challenges in accurately localizing the scleral spur in anterior segment OCT images, and how do those challenges impact the reliability of automated angle-closure diagnosis in clinical practice?"
223,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.11244979919678715,0.004054054054054054,False,False,"Zonulopathy Identified During Cataract Extraction in Patients With Primary Angle Closure Disease"", ""claimed_title"": ""Zonulopathy Identified During Cataract Extraction in Patients With Primary Angle Closure Disease",2023,https://doi.org/10.1097/ijg.0000000000000.0000000000,,Densely Connected Pyramid Dehazing Network,How does jointly estimating the transmission map and atmospheric light within a deep learning framework improve single-image dehazing compared to estimating them separately or using purely data-driven approaches?
224,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,1.0,0.03234501347708895,True,False,Densely Connected Pyramid Dehazing Network,2018,"https://doi.org/10.1109/cvpr.2018.0013 ""claimed_content"": ""A new end-to-end learning approach for image dehazing method, claimed_content",,Densely Connected Pyramid Dehazing Network,How does jointly estimating the transmission map and atmospheric light within a deep learning framework improve single-image dehazing compared to estimating them separately or using purely data-driven approaches?
224,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.17094017094017094,0.007280291211648466,False,False,Densely Connected Pyramid Dehazing Network,2018,"https://doi.org/10.1109/cvpr.2018.0013 ""claimed_content"": ""A new end-to-end learning approach for image dehazing method, claimed_content",,"Factors Influencing Four Decades of Forest Change in Guizhou Province, China","What are the main sources of uncertainty when producing fine-resolution, multi-decadal maps of forest biomass using combinations of satellite imagery, inventory plots, and LiDAR, and how can those uncertainties be quantified and reduced for use in carbon accounting?"
225,source_conditioned_supported,supported,False,regex_repair,True,supported,True,1.0,1.0,True,True,"Factors Influencing Four Decades of Forest Change in Guizhou Province, China",2023,https://doi.org/10.3390/land12051004,2304.02632v1,"Factors Influencing Four Decades of Forest Change in Guizhou Province, China","What are the main sources of uncertainty when producing fine-resolution, multi-decadal maps of forest biomass using combinations of satellite imagery, inventory plots, and LiDAR, and how can those uncertainties be quantified and reduced for use in carbon accounting?"
225,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.38323353293413176,0.014794889038332213,False,False,"Factors Influencing Four Decades of Forest Change in Guizhou Province, China",2023,https://doi.org/10.3390/land12051004,2304.02632v1,The disinformation order: Disruptive communication and the decline of democratic institutions,What practical strategies can democratic societies use to rebuild public trust in institutions and reduce citizens' susceptibility to disinformation spread via social media and partisan websites?
226,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,1.0,0.019878520154610713,True,False,The disinformation order: Disruptive communication and the decline of democratic institutions,2018,https://doi.org/10.1177/0267323311760317,null,The disinformation order: Disruptive communication and the decline of democratic institutions,What practical strategies can democratic societies use to rebuild public trust in institutions and reduce citizens' susceptibility to disinformation spread via social media and partisan websites?
226,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.12307692307692308,0.023273855702094646,False,False,The disinformation order: Disruptive communication and the decline of democratic institutions,2018,https://doi.org/10.1177/0267323311760317,null,Early life impacts of maternal obesity: a window of opportunity to improve the health of two generations,"How do precise measurements of rare neutral B meson decays into muon pairs constrain physics beyond the Standard Model, and which types of new-physics scenarios are most strongly affected by these results?"
227,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.6904761904761905,0.0053404539385847796,True,False,Early life impacts of maternal obesity on the health of offspring,2023,"https://doi.org/10.1098/rstb.2022.0222 ""claimed_arxiv_id"": ""1411.4413v2 ""claimed_content"": ""The first observation of the $B^0s-to-$","1411.4413v2 ""claimed_content"": ""The first observation of the $B^0s-to-$",Early life impacts of maternal obesity: a window of opportunity to improve the health of two generations,"How do precise measurements of rare neutral B meson decays into muon pairs constrain physics beyond the Standard Model, and which types of new-physics scenarios are most strongly affected by these results?"
227,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.2857142857142857,0.00945179584120983,False,False,Early life impacts of maternal obesity on the health of offspring,2023,"https://doi.org/10.1098/rstb.2022.0222 ""claimed_arxiv_id"": ""1411.4413v2 ""claimed_content"": ""The first observation of the $B^0s-to-$","1411.4413v2 ""claimed_content"": ""The first observation of the $B^0s-to-$",Tough and Water‐Insensitive Self‐Healing Elastomer for Robust Electronic Skin,"What material design strategies and molecular mechanisms allow a soft, stretchable polymer to simultaneously achieve very high toughness, extreme extensibility, and autonomous self‑healing performance even in humid or sweaty environments?"
228,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Tough and Water‐Insensitive Self‐Healing Elastomer for Robust Electronic Skin,"What material design strategies and molecular mechanisms allow a soft, stretchable polymer to simultaneously achieve very high toughness, extreme extensibility, and autonomous self‑healing performance even in humid or sweaty environments?"
228,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and duration-effect meta-analysis,"How do precise measurements of rare B meson decays to muon pairs constrain theories beyond the Standard Model, and what would a significant deviation from the predicted branching fractions imply for new physics?"
229,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,True,0.6751269035532995,0.012302284710017574,True,False,"Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and meta-analysis"", ""claimed_title"": ""Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and meta-analysis",2023,https://doi.org/10.1136,1411.4413v2,Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and duration-effect meta-analysis,"How do precise measurements of rare B meson decays to muon pairs constrain theories beyond the Standard Model, and what would a significant deviation from the predicted branching fractions imply for new physics?"
229,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.20298507462686566,0.0,False,False,"Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and meta-analysis"", ""claimed_title"": ""Optimal duration of antibiotic treatment for community-acquired pneumonia in adults: a systematic review and meta-analysis",2023,https://doi.org/10.1136,1411.4413v2,A New Wireless Communication Paradigm through Software-Controlled Metasurfaces,"What are the practical challenges and limitations of deploying programmable metasurfaces in real-world wireless environments, including power, control, scalability, and maintenance?"
230,source_conditioned_supported,supported,True,strict_json,True,supported,True,1.0,1.0,True,True,A New Wireless Communication Paradigm through Software-Controlled Metasurfaces,2018,https://doi.org/10.1109/mcom.2018.1700659,,A New Wireless Communication Paradigm through Software-Controlled Metasurfaces,"What are the practical challenges and limitations of deploying programmable metasurfaces in real-world wireless environments, including power, control, scalability, and maintenance?"
230,shifted_source_negative,hallucinated,True,strict_json,True,hallucinated,False,0.2692307692307692,0.0036068530207394047,False,False,A New Wireless Communication Paradigm through Software-Controlled Metasurfaces,2018,https://doi.org/10.1109/mcom.2018.1700659,,Social Unrest Prediction Through Sentiment Analysis on Twitter Using Support Vector Machine: Experimental Study on Nigeria’s #EndSARS,"What are the main challenges in performing sentiment analysis on morphologically rich languages in social media texts, and what general strategies can be used to address them?"
231,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.38372093023255816,0.07136150234741784,True,False,Social Unrest Prediction via Deep Learning,2023,https://doi.org/10.1515/opis-2023,2109.13725,Social Unrest Prediction Through Sentiment Analysis on Twitter Using Support Vector Machine: Experimental Study on Nigeria’s #EndSARS,"What are the main challenges in performing sentiment analysis on morphologically rich languages in social media texts, and what general strategies can be used to address them?"
231,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.29931972789115646,0.0023432923257176333,False,False,Social Unrest Prediction via Deep Learning,2023,https://doi.org/10.1515/opis-2023,2109.13725,Chemical Vapor Deposition Growth and Applications of Two-Dimensional Materials and Their Heterostructures,"What are the main technical challenges and limitations that must be overcome to reliably produce wafer-scale, high-quality 2D materials and heterostructures using chemical vapor deposition?"
232,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,0.547945205479452,0.0,True,False,Chemical Vapor Deposition of 2D Materials,2018,https://doi.org/10.1021/acs.journals.acs.org/10.1021/acs.,,Chemical Vapor Deposition Growth and Applications of Two-Dimensional Materials and Their Heterostructures,"What are the main technical challenges and limitations that must be overcome to reliably produce wafer-scale, high-quality 2D materials and heterostructures using chemical vapor deposition?"
232,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.30985915492957744,0.0,False,False,Chemical Vapor Deposition of 2D Materials,2018,https://doi.org/10.1021/acs.journals.acs.org/10.1021/acs.,,"Secreted miR-210-3p, miR-183-5p and miR-96-5p reduce sensitivity to docetaxel in prostate cancer cells","How could more accurate automatic prostate gland segmentation from MRI change clinical workflow, diagnosis, and treatment planning for prostate cancer?"
233,source_conditioned_supported,supported,False,regex_repair,True,supported,True,1.0,1.0,True,True,"Secreted miR-210-3p, miR-183-5p and miR-96-5p reduce sensitivity to docetaxel in prostate cancer cells",2023,https://doi.org/10.1038/s41420-023-01696-4,2501.09185v2,"Secreted miR-210-3p, miR-183-5p and miR-96-5p reduce sensitivity to docetaxel in prostate cancer cells","How could more accurate automatic prostate gland segmentation from MRI change clinical workflow, diagnosis, and treatment planning for prostate cancer?"
233,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.2054794520547945,0.004758128469468675,False,False,"Secreted miR-210-3p, miR-183-5p and miR-96-5p reduce sensitivity to docetaxel in prostate cancer cells",2023,https://doi.org/10.1038/s41420-023-01696-4,2501.09185v2,Additive Margin Softmax for Face Verification,"How does adding an angular margin to a softmax-based loss function influence intra-class compactness and inter-class separation in learned face embeddings, and why is feature normalization important when using such margin-based losses?"
234,source_conditioned_supported,supported,False,regex_repair,True,hallucinated,False,1.0,0.0,True,False,Additive Margin Softmax for Face Verification,2018,"https://doi.org/10.1109/lsp.2018.28281010.1109/lsp.2018, claimed_author, claimed_institution, claimed_institution, claimed_keywords, claimed_author, claimed_institution, claimed_keywords { ""claimed_title"": ""Additive Margin Softmax for Face Verification"", ""claimed_year"": 2018, ""claimed_doi"": ""https://doi.org/10.1109/lsp.2018 ""claimed_doi"": ""10.1109/lsp.2018.2822810 ""claimed_author"": ""XiaojunLiu, ""Face verification is a fundamental problem in computer vision and computationally efficient method for face verification, which is based on the additive margin Softmax",,Additive Margin Softmax for Face Verification,"How does adding an angular margin to a softmax-based loss function influence intra-class compactness and inter-class separation in learned face embeddings, and why is feature normalization important when using such margin-based losses?"
234,shifted_source_negative,hallucinated,False,regex_repair,True,hallucinated,False,0.1935483870967742,0.0,False,False,Additive Margin Softmax for Face Verification,2018,"https://doi.org/10.1109/lsp.2018.28281010.1109/lsp.2018, claimed_author, claimed_institution, claimed_institution, claimed_keywords, claimed_author, claimed_institution, claimed_keywords { ""claimed_title"": ""Additive Margin Softmax for Face Verification"", ""claimed_year"": 2018, ""claimed_doi"": ""https://doi.org/10.1109/lsp.2018 ""claimed_doi"": ""10.1109/lsp.2018.2822810 ""claimed_author"": ""XiaojunLiu, ""Face verification is a fundamental problem in computer vision and computationally efficient method for face verification, which is based on the additive margin Softmax",,EU border technologies and the co-production of security ‘problems’ and ‘solutions’,"What are the main technical and practical challenges in designing low-cost, clone-resistant hardware modules for vehicles, and what strategies can be used to address them?"
235,source_conditioned_supported,supported,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,EU border technologies and the co-production of security ‘problems’ and ‘solutions’,"What are the main technical and practical challenges in designing low-cost, clone-resistant hardware modules for vehicles, and what strategies can be used to address them?"
235,shifted_source_negative,hallucinated,False,unrepairable:no_json_object,False,hallucinated,False,0.0,0.0,False,False,,,,,‘Green’ synthesis of metals and their oxide nanoparticles: applications for environmental remediation,What are the main challenges and limitations in scaling up green synthesis of metal and metal-oxide nanoparticles using natural extracts for industrial applications?
