id,technique_id,expected_output,bucket,top_option,top_matches_expected,top_score,second_option,second_score,margin,options_ge_10,options_ge_4,relationship_evidence_count,primary_addressable,question
cti_mcq_413,T1546.005,B,UNSUPPORTED,D,False,0.25,B,0.25,0.0,0,0,6,False,What is a key difficulty in mitigating the events triggered execution trap technique (T1546.005) as specified in the MITRE ATT&CK framework?
cti_mcq_414,T1546.004,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,B,14.0,0.0,2,4,6,False,What file does an adversary need root permissions to modify to ensure malicious binaries are launched in a GNU/Linux system?
cti_mcq_415,T1546.004,A,DECISIVE,C,False,14.0,D,4.0,10.0,1,3,6,True,Which of the following files is used for configuring a user environment when a bash shell is terminated on a GNU/Linux system?
cti_mcq_416,T1546.004,D,UNSUPPORTED,C,False,0.5,A,0.5,0.0,0,0,6,False,"For macOS Terminal.app using the default shell as zsh, which file is executed to configure the interactive shell environment?"
cti_mcq_417,T1546.004,A,DECISIVE,A,True,14.0,B,0.5,13.5,1,1,6,True,What mitigation can be employed to limit adversaries from easily creating user-level persistence by modifying shell configuration scripts?
cti_mcq_418,T1546.004,C,UNSUPPORTED,C,True,0.5,B,0.5,0.0,0,0,6,False,Which data source should be monitored to detect the creation of new files potentially related to the execution of malicious shell commands?
cti_mcq_419,T1548.004,C,UNSUPPORTED,C,True,0.5,D,0.2,0.3,0,0,6,False,"In the context of MITRE ATT&CK for Enterprise, which of the following best describes the primary risk associated with T1548.004 (Abuse Elevation Control Mechanism: Elevated Execution with Prompt)?"
cti_mcq_420,T1548.004,C,UNSUPPORTED,C,True,0.7143,B,0.25,0.46430000000000005,0,0,6,False,Which of the following mitigation techniques is recommended to reduce the risk associated with T1548.004 on macOS?
cti_mcq_421,T1548.004,C,DECISIVE,C,True,14.0,D,0.3333,13.6667,1,1,6,True,How can security professionals detect the misuse of the AuthorizationExecuteWithPrivileges API as described in T1548.004?
cti_mcq_422,T1547.001,D,CONFLICTING_HIGH_SUPPORT,D,True,14.0,C,14.0,0.0,3,4,6,False,"Which data source is primarily used to detect the modification of registry keys to achieve persistence, according to MITRE ATT&CK?"
cti_mcq_423,T1547.001,A,CONFLICTING_HIGH_SUPPORT,C,False,14.0,A,14.0,0.0,2,2,6,False,What specific registry keys would you monitor on a Windows system to detect an adversary using Boot or Logon Autostart Execution by adding a program to a startup folder?
cti_mcq_424,T1547.001,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,"Which example adversary group added a registry key in HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Svchost to maintain persistence using Cobalt Strike, as per the technique T1547.001?"
cti_mcq_425,T1547.001,B,DECISIVE,B,True,14.0,D,0.5,13.5,1,1,6,True,Which command-line interface utility is highlighted for interacting with registry to achieve persistence?
cti_mcq_426,T1547.001,A,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which example procedure involves the technique of modifying the Startup folder to ensure malware execution at user logon?
cti_mcq_427,T1546.003,D,CONFLICTING_HIGH_SUPPORT,D,True,14.0,B,14.0,0.0,3,4,6,False,"Which detection technique involves monitoring for the creation of new WMI EventFilter, EventConsumer, and FilterToConsumerBinding events? (MITRE ATT&CK ID: T1546.003, Platform: Enterprise)"
cti_mcq_428,T1546.002,B,UNSUPPORTED,D,False,0.6667,C,0.5,0.16669999999999996,0,0,6,False,Which of the following MITRE ATT&CK data sources should be monitored to detect changes made to files that enable event-triggered execution via screensaver configuration?
cti_mcq_429,T1546.002,B,CONFLICTING_HIGH_SUPPORT,B,True,14.0,A,14.0,0.0,2,2,6,False,"In the context of T1546.002, which mitigation involves using Group Policy?"
cti_mcq_430,T1546.002,B,DECISIVE,B,True,14.0,D,0.0,14.0,1,1,6,True,For which procedure example is Gazer known to establish persistence through the system screensaver?
cti_mcq_431,T1546.002,C,UNSUPPORTED,D,False,0.0,C,0.0,0.0,0,0,6,False,Which registry key setting allows an adversary to disable password requirements when unlocking a screensaver?
cti_mcq_432,T1546.001,B,UNSUPPORTED,D,False,0.25,B,0.1429,0.1071,0,0,6,False,Which registry key should you monitor to detect changes in system file associations that could indicate a T1546.001: Event Triggered Execution: Change Default File Association attack?
cti_mcq_433,T1546.001,A,DECISIVE,A,True,14.0,C,0.8,13.2,1,1,6,True,What specific technique does SILENTTRINITY utilize as part of its UAC bypass process according to T1546.001 for the MITRE ATT&CK Enterprise platform?
cti_mcq_434,T1546.001,D,CONFLICTING_HIGH_SUPPORT,D,True,14.0,C,14.0,0.0,3,3,6,False,What is a recommended data component for monitoring executed commands that could establish persistence by changing file associations (T1546.001) on the MITRE ATT&CK Enterprise platform?
cti_mcq_435,T1480.001,A,CONFLICTING_HIGH_SUPPORT,C,False,14.0,B,14.0,0.0,3,3,6,False,"Which group utilizes the Data Protection API (DPAPI) to encrypt payloads tied to specific user accounts on specific machines, according to the MITRE ATT&CK technique T1480.001?"
cti_mcq_436,T1480.001,C,UNSUPPORTED,C,True,0.5,D,0.0,0.5,0,0,6,False,"In the context of MITRE ATT&CK technique T1480.001, what can be derived to generate a decryption key for an encrypted payload?"
cti_mcq_437,T1480.001,D,CONFLICTING_HIGH_SUPPORT,C,False,14.0,B,14.0,0.0,3,3,6,False,"Under the MITRE ATT&CK technique T1480.001, which malware can store its final payload in the Registry encrypted with a dynamically generated key based on the drive’s serial number?"
cti_mcq_438,T1480.001,B,UNSUPPORTED,B,True,0.4286,D,0.2,0.22859999999999997,0,0,6,False,"Under the MITRE ATT&CK technique T1480.001, which of the following is true about environmental keying during payload delivery?"
cti_mcq_439,T1480.001,B,UNSUPPORTED,B,True,0.5,D,0.25,0.25,0,0,6,False,How does monitoring command execution help detect MITRE ATT&CK technique T1480.001 implementations?
cti_mcq_440,T1480.001,D,UNSUPPORTED,D,True,0.5,B,0.3333,0.16670000000000001,0,0,6,False,"According to MITRE ATT&CK technique T1480.001, environmental keying is distinct from typical Virtualization/Sandbox Evasion because it:"
cti_mcq_441,T1048.003,C,CONFLICTING_HIGH_SUPPORT,C,True,14.0,A,14.0,0.0,2,2,6,False,Which tactic does the MITRE ATT&CK technique T1048.003 pertain to?
cti_mcq_442,T1048.003,A,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,"Which adversary has routines for exfiltration over SMTP, FTP, and HTTP as per T1048.003 examples?"
cti_mcq_443,T1048.003,D,CONFLICTING_HIGH_SUPPORT,D,True,14.0,C,14.0,0.0,4,4,6,False,Which protocol was utilized by APT32's backdoor to exfiltrate data by encoding it in the subdomain field of packets?
cti_mcq_444,T1048.003,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,"What protocol did the adversary group OilRig use to exfiltrate data separately from its primary C2 channel, according to T1048.003 examples?"
cti_mcq_445,T1048.003,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which mitigation technique involves enforcing proxies and using dedicated servers for services such as DNS?
cti_mcq_446,T1048.003,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,What data component should be monitored to detect anomalous files that may be exfiltrated over unencrypted protocols?
cti_mcq_447,T1048.002,B,UNSUPPORTED,B,True,0.4444,D,0.25,0.19440000000000002,0,0,6,False,In which scenario would adversaries utilize the technique T1048.002 in the context of exfiltration over network protocols?
cti_mcq_448,T1048.002,A,CONFLICTING_HIGH_SUPPORT,C,False,14.0,B,14.0,0.0,3,3,6,False,Which mitigation technique would best prevent data exfiltration over encrypted non-C2 protocols in the enterprise environment?
cti_mcq_449,T1048.001,B,WEAK_SINGLE_SOURCE,B,True,4.0,D,0.3333,3.6667,0,1,6,False,Which of the following MITRE ATT&CK techniques involves exfiltrating data over a symmetrically encrypted non-command-and-control protocol?
cti_mcq_450,T1048.001,C,DECISIVE,D,False,14.0,C,0.8,13.2,1,1,6,True,Which detection technique involves monitoring for newly constructed network connections sent or received by untrusted hosts?
cti_mcq_451,T1048.001,B,CONFLICTING_HIGH_SUPPORT,C,False,14.0,B,14.0,0.0,3,3,6,False,"To mitigate exfiltration over a symmetrically encrypted non-C2 protocol, which mitigation strategy advises using network intrusion prevention systems?"
cti_mcq_452,T1048.001,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,"In context of MITRE ATT&CK T1048.001, programs utilizing the network that do not normally communicate over the network should be monitored under which detection category?"
cti_mcq_453,T1041,C,DECISIVE,C,True,14.0,A,0.75,13.25,1,1,6,True,Which technique does the MITRE ATT&CK pattern T1041 encompass?
cti_mcq_454,T1041,A,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,3,3,6,False,"Which malware, according to MITRE ATT&CK T1041, uses HTTP POST requests for exfiltration?"
cti_mcq_455,T1041,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which adversary has utilized the Cobalt Strike C2 beacons for data exfiltration?
cti_mcq_456,T1041,C,UNSUPPORTED,C,True,0.25,B,0.25,0.0,0,0,6,False,What is the specific defense suggested in MITRE ATT&CK T1041 to prevent exfiltration over C2 channels by using protocol signatures?
cti_mcq_457,T1041,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which of these malware samples utilize exfiltration via email C2 channels?
cti_mcq_458,T1041,B,CONFLICTING_HIGH_SUPPORT,B,True,14.0,A,14.0,0.0,2,2,6,False,How does BLUELIGHT exfiltrate data according to T1041?
cti_mcq_459,T1011.001,B,CONFLICTING_HIGH_SUPPORT,B,True,14.0,A,14.0,0.0,2,2,6,False,Which mitigative measure involves preventing the creation of new network adapters related to MITRE ATT&CK technique T1011.001 (Exfiltration Over Bluetooth)?
cti_mcq_460,T1011.001,A,WEAK_SINGLE_SOURCE,A,True,4.0,D,0.6667,3.3333,0,1,6,False,"According to MITRE ATT&CK T1011.001, what is the function of the Flame malware's BeetleJuice module?"
cti_mcq_461,T1052.001,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which malware is associated with creating a hidden folder to copy files from drives to a removable drive?
cti_mcq_462,T1052.001,C,CONFLICTING_HIGH_SUPPORT,C,True,14.0,B,14.0,0.0,3,3,6,False,What is a recommended mitigation technique to prevent exfiltration of sensitive data to USB devices in MITRE ATT&CK Enterprise framework?
cti_mcq_463,T1052.001,B,UNSUPPORTED,D,False,0.5,C,0.5,0.0,0,0,6,False,Which data source should be monitored for detecting newly executed processes when removable media is mounted?
cti_mcq_464,T1547,D,DECISIVE,D,True,14.0,C,4.0,10.0,1,2,6,True,"In MITRE ATT&CK, which Windows Registry key is manipulated by malware such as BoxCaon to maintain persistence?"
cti_mcq_465,T1567.004,B,UNSUPPORTED,D,False,0.0,C,0.0,0.0,0,0,0,False,"In the context of MITRE ATT&CK, which SaaS service logs would be most appropriate to review for detecting new webhook configurations? (Platform: Enterprise, ID: T1567.004)"
cti_mcq_466,T1567.004,C,UNSUPPORTED,D,False,0.0,C,0.0,0.0,0,0,0,False,"Which of the following commands could be indicative of an adversary attempting to create a new webhook configuration in a SaaS service? (Platform: Enterprise, ID: T1567.004)"
cti_mcq_467,T1567.004,B,UNSUPPORTED,D,False,0.0,C,0.0,0.0,0,0,0,False,"Regarding mitigation strategies for exfiltration via webhooks, which technique is recommended? (Platform: Enterprise, ID: T1567.004)"
cti_mcq_468,T1567.004,D,UNSUPPORTED,D,True,0.0,C,0.0,0.0,0,0,0,False,"Which data source is critical for monitoring anomalous traffic patterns that may suggest data exfiltration to a webhook? (Platform: Enterprise, ID: T1567.004)"
cti_mcq_469,T1567.003,C,UNSUPPORTED,D,False,0.0,C,0.0,0.0,0,0,0,False,Which detection technique should be used to identify exfiltration attempts to text storage sites?
cti_mcq_470,T1567.003,D,UNSUPPORTED,D,True,0.0,C,0.0,0.0,0,0,0,False,"Which MITRE ATT&CK tactic is associated with the technique ""Exfiltration Over Web Service: Exfiltration to Text Storage Sites""? (ID: T1567.003)"
cti_mcq_471,T1567.002,D,UNSUPPORTED,D,True,0.875,A,0.6667,0.20830000000000004,0,0,6,False,Which technique ID and full name is associated with exfiltrating data to cloud storage services according to MITRE ATT&CK?
cti_mcq_472,T1567.002,A,WEAK_SINGLE_SOURCE,A,True,4.0,D,0.75,3.25,0,1,6,False,"Which of the following procedures is associated with the adversary group ""Earth Lusca""?"
cti_mcq_473,T1567.002,D,AMBIGUOUS_MULTI_SOURCE,C,False,4.0,A,4.0,0.0,0,2,6,False,How did Cinnamon Tempest exfiltrate captured data according to the provided text?
cti_mcq_474,T1567.002,B,AMBIGUOUS_MULTI_SOURCE,D,False,4.0,A,4.0,0.0,0,2,6,False,What mitigation strategy can be employed to prevent unauthorized use of external cloud storage services?
cti_mcq_475,T1567.001,C,UNSUPPORTED,D,False,0.6,B,0.4,0.19999999999999996,0,0,6,False,What is the primary advantage for adversaries exfiltrating data to a code repository as described in MITRE ATT&CK T1567.001 (Exfiltration Over Web Service: Exfiltration to Code Repository)?
cti_mcq_476,T1567.001,C,DECISIVE,C,True,14.0,B,0.6,13.4,1,1,6,True,"According to MITRE ATT&CK T1567.001 (Exfiltration Over Web Service: Exfiltration to Code Repository), which mitigation strategy can be employed to prevent unauthorized use of external services for data exfiltration?"
cti_mcq_477,T1567.001,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,What type of data source is recommended for detecting command execution that may exfiltrate data to a code repository in MITRE ATT&CK T1567.001 (Exfiltration Over Web Service: Exfiltration to Code Repository)?
cti_mcq_478,T1190,C,DECISIVE,C,True,14.0,D,0.5,13.5,1,1,6,True,Which network traffic examination technique can help detect artifacts of common exploit traffic for T1190 - Exploit Public-Facing Application?
cti_mcq_479,T1190,A,UNSUPPORTED,A,True,0.5,D,0.0,0.5,0,0,6,False,Which type of vulnerabilities are commonly exploited in the technique T1190 - Exploit Public-Facing Application by threat actors like APT28 and APT41?
cti_mcq_480,T1190,D,CONFLICTING_HIGH_SUPPORT,D,True,14.0,C,14.0,0.0,3,3,6,False,What is a recommended mitigation strategy for T1190 - Exploit Public-Facing Application to limit the exploited target's access to other system features and processes?
cti_mcq_481,T1190,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,B,14.0,0.0,3,3,6,False,Which of the following vulnerabilities has been used by the Dragonfly group (G0035) to exploit public-facing applications for initial access?
cti_mcq_482,T1190,A,WEAK_SINGLE_SOURCE,A,True,4.0,D,0.6667,3.3333,0,1,6,False,"In the context of T1190 - Exploit Public-Facing Application, what methodology can help in rapidly patching externally exposed applications?"
cti_mcq_483,T1190,B,CONFLICTING_HIGH_SUPPORT,C,False,14.0,B,14.0,0.0,3,3,6,False,Which threat actor group has been noted to exploit vulnerabilities such as CVE-2020-5902 for initial access on public-facing applications?
cti_mcq_484,T1203,A,CONFLICTING_HIGH_SUPPORT,B,False,14.0,A,14.0,0.0,2,2,6,False,"What strategy might mitigate the impact of browser-based exploitation, according to MITRE ATT&CK?"
cti_mcq_485,T1203,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which of the following threat groups exploited the Microsoft Office vulnerability CVE-2017-11882 in their attacks?
cti_mcq_486,T1203,A,UNSUPPORTED,D,False,0.5,C,0.0,0.5,0,0,6,False,What is a common tactic used by adversaries to bypass user interaction when exploiting web browsers?
cti_mcq_487,T1203,B,DECISIVE,B,True,14.0,A,0.5,13.5,1,1,6,True,Name a mitigation technique recommended to prevent exploitation behavior.
cti_mcq_488,T1203,D,WEAK_SINGLE_SOURCE,D,True,4.0,C,0.6667,3.3333,0,1,6,False,Which data sources should be monitored to detect exploitation attempts according to MITRE ATT&CK?
cti_mcq_489,T1212,B,DECISIVE,B,True,14.0,D,0.6667,13.3333,1,1,6,True,"Within the context of MITRE ATT&CK, which specific technique is associated with T1212?"
cti_mcq_490,T1212,A,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which mitigation involves using sandboxing to limit the impact of software exploitation?
cti_mcq_491,T1212,C,DECISIVE,C,True,14.0,D,0.3333,13.6667,1,1,6,True,Which of the following techniques is exemplified by MS14-068 targeting Kerberos?
cti_mcq_492,T1212,C,UNSUPPORTED,C,True,0.3333,B,0.3333,0.0,0,0,6,False,What could be an indication of a software exploitation leading to successful compromise according to the detection measures?
cti_mcq_493,T1211,C,DECISIVE,C,True,14.0,D,0.0,14.0,1,1,6,True,"Under the MITRE ATT&CK framework, which group has been known to use CVE-2015-4902 to bypass security features for defense evasion?"
cti_mcq_494,T1211,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which mitigation technique recommends using tools like the Enhanced Mitigation Experience Toolkit (EMET) to reduce the risk of software exploitation?
cti_mcq_495,T1211,D,CONFLICTING_HIGH_SUPPORT,D,True,14.0,C,14.0,0.0,2,2,6,False,"What data source and component should be monitored for abnormal behavior indicating possible exploitation for defense evasion, according to MITRE ATT&CK?"
cti_mcq_496,T1211,C,UNSUPPORTED,A,False,0.5,C,0.3333,0.16670000000000001,0,0,6,False,What advantage do adversaries gain by exploiting vulnerabilities in public cloud infrastructures of SaaS applications?
cti_mcq_497,T1068,B,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,What group has leveraged CVE-2021-36934 for privilege escalation according to MITRE ATT&CK’s technique T1068?
cti_mcq_498,T1068,B,CONFLICTING_HIGH_SUPPORT,C,False,14.0,B,14.0,0.0,3,3,6,False,Which adversary is known to have used Bring Your Own Vulnerable Driver (BYOVD) for privilege escalation?
cti_mcq_499,T1068,C,CONFLICTING_HIGH_SUPPORT,D,False,14.0,C,14.0,0.0,4,4,6,False,Which mitigation strategy involves using security applications such as Windows Defender Exploit Guard (WDEG) to mitigate privilege escalation exploits?
