idx,case_type,json_valid,parse_error,label,verifier_prediction,source_id_match,title_similarity,content_similarity,year_match,claimed_title,claimed_year,claimed_doi,claimed_arxiv_id,gold_title,research_question,raw_output
207,shifted_source_negative,True,,hallucinated,hallucinated,False,0.22857142857142856,0.011842105263157895,False,Abnormal strain-dependent thermal conductivity in biphenylene monolayer using machine learning interatomic potential,2023,https://doi.org/10.1063/5.0140014,2306.04338v1,BeStSel: a web server for accurate protein secondary structure prediction and fold recognition from the circular dichroism spectra,"How do the orientation and twist of -sheets affect circular dichroism spectra, and what practical approaches can be used during CD experiments to distinguish different sheet arrangements?","{""claimed_title"": ""Abnormal strain-dependent thermal conductivity in biphenylene monolayer using machine learning interatomic potential"", ""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.1063/5.0140014"", ""claimed_arxiv_id"": ""2306.04338v1"", ""claimed_content"": ""Data science has become increasingly essential for the production of official statistics, as it enables the automated collection, processing, and analysis of large amounts of data.""}"
208,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,BeStSel: a web server for accurate protein secondary structure prediction and fold recognition from the circular dichroism spectra,"How do the orientation and twist of -sheets affect circular dichroism spectra, and what practical approaches can be used during CD experiments to distinguish different sheet arrangements?","assistant

{""claimed_title"": ""BeStSel: a web server for accurate protein secondary structure prediction and fold recognition from the circular dichroism spectra
Publication year: 2018
DOI: https://doi.org/10.1093/nar/gky497
{""claimed_title"": ""BeStSel: a web server for accurate protein secondary structure prediction and fold recognition from the source record."
208,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Towards higher-order accurate mass lumping in explicit isogeometric analysis for structural dynamics,How does using lumped mass matrices with high-order spline-based discretizations affect the stability limits and allowable time step size in explicit dynamic simulations compared to consistent mass matrices?,"assistant

{""claimed_title"": ""BeStSel: a web server for accurate protein secondary structure prediction and fold recognition from the circular dichroism spectra
Publication year: 2018
DOI: https://doi.org/10.1093/nar/gky497
{""claimed_title"": ""BeStSel: a web server for accurate protein secondary structure prediction and fold recognition from the source record."
209,source_conditioned_supported,True,,supported,supported,True,1.0,1.0,True,Towards higher-order accurate mass lumping in explicit isogeometric analysis for structural dynamics,2023,https://doi.org/10.1016/j.cma.2023.116233,2305.12916v3,Towards higher-order accurate mass lumping in explicit isogeometric analysis for structural dynamics,How does using lumped mass matrices with high-order spline-based discretizations affect the stability limits and allowable time step size in explicit dynamic simulations compared to consistent mass matrices?,"{""claimed_title"": ""Towards higher-order accurate mass lumping in explicit isogeometric analysis for structural dynamics"", ""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.1016/j.cma.2023.116233"", ""claimed_arxiv_id"": ""2305.12916v3"", ""claimed_content"": ""We present a mass lumping approach based on an isogeometric Petrov-Galerkin method that preserves higher-order spatial accuracy in explicit dynamics calculations irrespective of the polynomial degree of the spline approximation.""}"
209,shifted_source_negative,True,,hallucinated,hallucinated,False,0.30601092896174864,0.013468013468013467,False,Towards higher-order accurate mass lumping in explicit isogeometric analysis for structural dynamics,2023,https://doi.org/10.1016/j.cma.2023.116233,2305.12916v3,"Multiplexed and portable nucleic acid detection platform with Cas13, Cas12a, and Csm6","How do CRISPR-based diagnostic tests work, and what are their main advantages and limitations compared with traditional PCR-based diagnostics?","{""claimed_title"": ""Towards higher-order accurate mass lumping in explicit isogeometric analysis for structural dynamics"", ""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.1016/j.cma.2023.116233"", ""claimed_arxiv_id"": ""2305.12916v3"", ""claimed_content"": ""We present a mass lumping approach based on an isogeometric Petrov-Galerkin method that preserves higher-order spatial accuracy in explicit dynamics calculations irrespective of the polynomial degree of the spline approximation.""}"
210,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,"Multiplexed and portable nucleic acid detection platform with Cas13, Cas12a, and Csm6","How do CRISPR-based diagnostic tests work, and what are their main advantages and limitations compared with traditional PCR-based diagnostics?","assistant

{""claimed_title"": ""Multiplexed and portable nucleic acid detection platform with Cas13, Cas12a, and Csm6"", 
""Multiplexed and portable nucleic acid detection platform with Cas13, Cas12a, and Csm6, and content."
210,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Imaging Cholinergic Receptors in the Brain by Positron Emission Tomography,"What makes Antarctic sites like Dome C particularly well-suited for long-duration CMB polarization observations, and what practical logistical or environmental challenges do they present?","assistant

{""claimed_title"": ""Multiplexed and portable nucleic acid detection platform with Cas13, Cas12a, and Csm6"", 
""Multiplexed and portable nucleic acid detection platform with Cas13, Cas12a, and Csm6, and content."
211,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Imaging Cholinergic Receptors in the Brain by Positron Emission Tomography,"What makes Antarctic sites like Dome C particularly well-suited for long-duration CMB polarization observations, and what practical logistical or environmental challenges do they present?","assistant

{""claimed_title"": ""Imaging Cholinergic Receptors in the Brain by Positron Emission Tomography"", 
""Imaging Cholinergic Receptors in the Brain by Positron Emission Tomography
""Imaging Cholinergic Receptors in the Brain by Positron Emission Tomography
""Imaging Cholinergic Receptors in the Brain by Positron Emission Tomography"
211,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,<i>Gaia</i> Data Release 2,How should I account for parallax zero-point offsets and systematic uncertainties when using parallaxes from a large space-based astrometric catalogue to estimate distances to stars?,"assistant

{""claimed_title"": ""Imaging Cholinergic Receptors in the Brain by Positron Emission Tomography"", 
""Imaging Cholinergic Receptors in the Brain by Positron Emission Tomography
""Imaging Cholinergic Receptors in the Brain by Positron Emission Tomography
""Imaging Cholinergic Receptors in the Brain by Positron Emission Tomography"
212,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,<i>Gaia</i> Data Release 2,How should I account for parallax zero-point offsets and systematic uncertainties when using parallaxes from a large space-based astrometric catalogue to estimate distances to stars?,"assistant

{""claimed_title"": ""Gaia Data Release 1"", ""claimed_year"": 2018, ""claimed_doi"": ""https://doi.org/10.1051.0004.0001"", ""claimed_arxiv_id"": null, ""claimed_content"": ""The second Gaia data release is now available"""
212,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Triptolide attenuates pulmonary fibrosis by inhibiting fibrotic extracellular matrix remodeling mediated by MMPs/LOX/integrin,"What are the main biological mechanisms by which tumor cells remodel the extracellular matrix to produce fibrotic tissue, and how can such fibrosis influence tumor progression and response to treatment?","assistant

{""claimed_title"": ""Gaia Data Release 1"", ""claimed_year"": 2018, ""claimed_doi"": ""https://doi.org/10.1051.0004.0001"", ""claimed_arxiv_id"": null, ""claimed_content"": ""The second Gaia data release is now available"""
213,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Triptolide attenuates pulmonary fibrosis by inhibiting fibrotic extracellular matrix remodeling mediated by MMPs/LOX/integrin,"What are the main biological mechanisms by which tumor cells remodel the extracellular matrix to produce fibrotic tissue, and how can such fibrosis influence tumor progression and response to treatment?","assistant

{""claimed_title"": ""Triptolide attenuates pulmonary fibrosis by inhibiting fibrotic extracellular matrix remodeling mediated by MMPs LOX/LOX/LOX, a random number generator to generate a random values for the claimed_title, claimed_year, claimed_doi, claimed_arxiv_id, claimed_content

```json
{
  ""claimed_title"": ""Triptolide attenuates pulmonary fibrosis by inhibiting fibrotic extracellular matrix remodeling mediated by MMPs LOXs LOXs, but only copy the first  ""claimed_title"": ""Triptolide attenuates pulmonary fibrosis by inhibiting fibrotic extracellular matrix remodeling mediated by MMPs LOXs LOXs
Author(s) :  Author(s) : 10.1016/j.biopha.2023.115394
arXiv ID: 0910.4591v1
Content
"
213,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,The Complete Light-curve Sample of Spectroscopically Confirmed SNe Ia from Pan-STARRS1 and Cosmological Constraints from the Combined Pantheon Sample,What are the main sources of systematic uncertainty when using Type Ia supernovae as standardized distance indicatorsparticularly for low-redshift samplesand what strategies can reduce those systematics to improve dark e,"assistant

{""claimed_title"": ""Triptolide attenuates pulmonary fibrosis by inhibiting fibrotic extracellular matrix remodeling mediated by MMPs LOX/LOX/LOX, a random number generator to generate a random values for the claimed_title, claimed_year, claimed_doi, claimed_arxiv_id, claimed_content

```json
{
  ""claimed_title"": ""Triptolide attenuates pulmonary fibrosis by inhibiting fibrotic extracellular matrix remodeling mediated by MMPs LOXs LOXs, but only copy the first  ""claimed_title"": ""Triptolide attenuates pulmonary fibrosis by inhibiting fibrotic extracellular matrix remodeling mediated by MMPs LOXs LOXs
Author(s) :  Author(s) : 10.1016/j.biopha.2023.115394
arXiv ID: 0910.4591v1
Content
"
214,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,The Complete Light-curve Sample of Spectroscopically Confirmed SNe Ia from Pan-STARRS1 and Cosmological Constraints from the Combined Pantheon Sample,What are the main sources of systematic uncertainty when using Type Ia supernovae as standardized distance indicatorsparticularly for low-redshift samplesand what strategies can reduce those systematics to improve dark e,"{
  ""claimed_title"": ""The Complete Light-curve Sample of Spectroscopically Confirmed SNe Ia from Pan-STARRS1 and Cosmological Constraints from the Combined Pantheon Sample"",
  ""claimed_year"": 2018,
  ""claimed_doi"": ""https://doi.org/10.3847/1538-4357/aab9bb"",
  ""claimed_arxiv_id"": """",
  ""claimed_content"": ""We detail improvements to the PS1 SN photometry, astrometry, and calibration that reduce the systematic uncertainties in the PS1 SN Ia distances."""
214,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Total-Ionizing-Dose Effects and Low-Frequency Noise in N-Type Carbon Nanotube Field-Effect Transistors With HfO2 Gate Dielectrics,"How do collision cascades and thermal spikes differ in the physical mechanisms by which energetic ions cause defects and fragmentation in carbon nanotubes, and what experimental signatures can be used to distinguish betw","{
  ""claimed_title"": ""The Complete Light-curve Sample of Spectroscopically Confirmed SNe Ia from Pan-STARRS1 and Cosmological Constraints from the Combined Pantheon Sample"",
  ""claimed_year"": 2018,
  ""claimed_doi"": ""https://doi.org/10.3847/1538-4357/aab9bb"",
  ""claimed_arxiv_id"": """",
  ""claimed_content"": ""We detail improvements to the PS1 SN photometry, astrometry, and calibration that reduce the systematic uncertainties in the PS1 SN Ia distances."""
215,source_conditioned_supported,False,Invalid control character at: line 1 column 147 (char 146),supported,hallucinated,False,0.0,0.0,False,,,,,Total-Ionizing-Dose Effects and Low-Frequency Noise in N-Type Carbon Nanotube Field-Effect Transistors With HfO2 Gate Dielectrics,"How do collision cascades and thermal spikes differ in the physical mechanisms by which energetic ions cause defects and fragmentation in carbon nanotubes, and what experimental signatures can be used to distinguish betw","assistant

{""claimed_title"": ""Total-Ionizing-Dose Effects and Low-Frequency Noise in N-Type Carbon Nanotube Field-Eect Transistors With HfO₂ Gate Dielectrics
{
  ""title"": ""Total-Ionizing-Dose Effects and Low-Frequency Noise in N-Type Carbon Nanotube Field-Eect Transistors With HfO₂ Gate Dielectrics
}"
215,shifted_source_negative,False,Invalid control character at: line 1 column 147 (char 146),hallucinated,hallucinated,False,0.0,0.0,False,,,,,The Computational 2D Materials Database: high-throughput modeling and discovery of atomically thin crystals,How can computational databases of two-dimensional materials be used effectively to guide experimental synthesis and validation of promising candidate materials?,"assistant

{""claimed_title"": ""Total-Ionizing-Dose Effects and Low-Frequency Noise in N-Type Carbon Nanotube Field-Eect Transistors With HfO₂ Gate Dielectrics
{
  ""title"": ""Total-Ionizing-Dose Effects and Low-Frequency Noise in N-Type Carbon Nanotube Field-Eect Transistors With HfO₂ Gate Dielectrics
}"
216,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,The Computational 2D Materials Database: high-throughput modeling and discovery of atomically thin crystals,How can computational databases of two-dimensional materials be used effectively to guide experimental synthesis and validation of promising candidate materials?,"{
  ""claimed_title"": ""The Computational 2D Materials Database: high-throughput modeling and discovery of atomically thin crystals"",
  ""claimed_year"": 2018,
  ""claimed_doi"": ""https://doi.org/10.1088/2053-1583/aacfc1"",
  ""claimed_arxiv_id"": """",
  ""claimed_content"": ""The C2DB is fully open and can be browsed online or downloaded in its entirety."""
216,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,"Proton Pump Inhibitors, Kidney Damage, and Mortality: An Updated Narrative Review","How do boundary-aware or edge-sensitive segmentation techniques improve the accuracy of automated kidney and tumor delineation, especially for small or irregularly shaped tumors, compared to standard segmentation approac","{
  ""claimed_title"": ""The Computational 2D Materials Database: high-throughput modeling and discovery of atomically thin crystals"",
  ""claimed_year"": 2018,
  ""claimed_doi"": ""https://doi.org/10.1088/2053-1583/aacfc1"",
  ""claimed_arxiv_id"": """",
  ""claimed_content"": ""The C2DB is fully open and can be browsed online or downloaded in its entirety."""
217,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,"Proton Pump Inhibitors, Kidney Damage, and Mortality: An Updated Narrative Review","How do boundary-aware or edge-sensitive segmentation techniques improve the accuracy of automated kidney and tumor delineation, especially for small or irregularly shaped tumors, compared to standard segmentation approac","assistant

{""claimed_title"": ""Proton Pump Inhibitors, Kidney Damage, and Mortality: A Updated Narrative Review
{""claimed_title"": ""Proton Pump Inhibitors, Kidney Damage, and Mortality: A Updated Narrative Review
""claimed_title"": ""Proton Pump Inhibitors, Kidney Damage, and Mortality: A Updated Narrative Review

{
  ""claimed_title"": ""Proton Pump Inhibitors, Kidney Damage, and Mortality: A Updated Narrative Review"
217,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Turbulence Modeling in the Age of Data,How can physical constraints (like conservation laws and realizability) be incorporated into machinelearning approaches for turbulence modeling to ensure physically consistent and reliable predictions?,"assistant

{""claimed_title"": ""Proton Pump Inhibitors, Kidney Damage, and Mortality: A Updated Narrative Review
{""claimed_title"": ""Proton Pump Inhibitors, Kidney Damage, and Mortality: A Updated Narrative Review
""claimed_title"": ""Proton Pump Inhibitors, Kidney Damage, and Mortality: A Updated Narrative Review

{
  ""claimed_title"": ""Proton Pump Inhibitors, Kidney Damage, and Mortality: A Updated Narrative Review"
218,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Turbulence Modeling in the Age of Data,How can physical constraints (like conservation laws and realizability) be incorporated into machinelearning approaches for turbulence modeling to ensure physically consistent and reliable predictions?,"assistant

{""claimed_title"": ""Turbulence modeling in the age of big data"", 
""claimed_year"": 2018,
""claimed_doi"": ""10.1146/annurev-fluid-010518-040547
""claimed_arxiv_id"": null,
""claimed_content"": ""Data from experiments and direct simulations have historically been used to calibrate simple engineering models such as those based on the Reynolds-averaged Navier-Stokes equations."""
218,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,The Conformational Transitions and Dynamics of <i>Burkholderia cepacia</i> Lipase Regulated by WaterOil Interfaces,"What experimental techniques and measurement approaches are best suited to determine and compare ion adsorption and zeta potential at solid/water, liquid/water, and gas/water hydrophobic interfaces, and what are the main","assistant

{""claimed_title"": ""Turbulence modeling in the age of big data"", 
""claimed_year"": 2018,
""claimed_doi"": ""10.1146/annurev-fluid-010518-040547
""claimed_arxiv_id"": null,
""claimed_content"": ""Data from experiments and direct simulations have historically been used to calibrate simple engineering models such as those based on the Reynolds-averaged Navier-Stokes equations."""
219,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,The Conformational Transitions and Dynamics of <i>Burkholderia cepacia</i> Lipase Regulated by WaterOil Interfaces,"What experimental techniques and measurement approaches are best suited to determine and compare ion adsorption and zeta potential at solid/water, liquid/water, and gas/water hydrophobic interfaces, and what are the main","assistant

{""claimed_title"": ""The Conformational Changes in the Structure of the Enzyme"", 
""claimed_year"": 2023,
""claimed_doi"": ""https://doi.org/10.1021/cjim."
219,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Cascade R-CNN: Delving Into High Quality Object Detection,How can using a sequence of detectors trained with progressively higher IoU thresholds improve detection quality and reduce overfitting compared to training a single detector with a fixed IoU threshold?,"assistant

{""claimed_title"": ""The Conformational Changes in the Structure of the Enzyme"", 
""claimed_year"": 2023,
""claimed_doi"": ""https://doi.org/10.1021/cjim."
220,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Cascade R-CNN: Delving Into High Quality Object Detection,How can using a sequence of detectors trained with progressively higher IoU thresholds improve detection quality and reduce overfitting compared to training a single detector with a fixed IoU threshold?,"assistant

{""claimed_title"": ""Cascade R-CNN: Real-time Object Detection with Deep One-Stage Object Detection
claimed_title: ""Cascade R-CNN: Real-time Object Detection with Deep One-Stage Object Detection
claimed_year: 2018
claimed_doi: https://doi.org/10.1109. 
claimed_arxiv_id: arX: 2018
claimed_content: ""Object detection with deep one-stage object detection"""
220,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,The Molecular Approaches and Challenges of <i>Streptococcus pneumoniae</i> Serotyping for Epidemiological Surveillance in the Vaccine Era,"How can astronomers distinguish whether U-band/UV variability in young brown dwarfs is caused by magnetic flares, changes in accretion rate, or rotational modulation of hot spots, using observational data?","assistant

{""claimed_title"": ""Cascade R-CNN: Real-time Object Detection with Deep One-Stage Object Detection
claimed_title: ""Cascade R-CNN: Real-time Object Detection with Deep One-Stage Object Detection
claimed_year: 2018
claimed_doi: https://doi.org/10.1109. 
claimed_arxiv_id: arX: 2018
claimed_content: ""Object detection with deep one-stage object detection"""
221,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,The Molecular Approaches and Challenges of <i>Streptococcus pneumoniae</i> Serotyping for Epidemiological Surveillance in the Vaccine Era,"How can astronomers distinguish whether U-band/UV variability in young brown dwarfs is caused by magnetic flares, changes in accretion rate, or rotational modulation of hot spots, using observational data?","{
  ""claimed_title"": ""The Molecular Approaches and Challenges of Streptococcus pneumoniae Serotyping for Epidemiological Surveillance in the Vaccine Era"",
  ""claimed_year"": 2023,
  ""claimed_doi"": ""https://doi.org/10.33073/pjm-2023-023"",
  ""claimed_arxiv_id"": ""0609027v1"",
  ""claimed_content"": ""We discuss the possible sources of U-band variability for this young brown dwarf, namely a magnetic flare, non-steady accretion onto the substellar surface, and rotational modulation of a hot spot."""
221,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,A Survey on Automatic Detection of Hate Speech in Text,"What are best practices for creating reliable, culturally sensitive, and reusable annotated datasets for automated hate speech detection across multiple languages?","{
  ""claimed_title"": ""The Molecular Approaches and Challenges of Streptococcus pneumoniae Serotyping for Epidemiological Surveillance in the Vaccine Era"",
  ""claimed_year"": 2023,
  ""claimed_doi"": ""https://doi.org/10.33073/pjm-2023-023"",
  ""claimed_arxiv_id"": ""0609027v1"",
  ""claimed_content"": ""We discuss the possible sources of U-band variability for this young brown dwarf, namely a magnetic flare, non-steady accretion onto the substellar surface, and rotational modulation of a hot spot."""
222,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,A Survey on Automatic Detection of Hate Speech in Text,"What are best practices for creating reliable, culturally sensitive, and reusable annotated datasets for automated hate speech detection across multiple languages?","assistant

{""claimed_title"": ""A Survey on Automatic Hate Speech Detection"", ""claimed_year"": 2018, ""claimed_doi"": ""https://doi.org/10.1145/3232677"", ""claimed_arxiv_id"": null, ""claimed_content"": ""Hate speech detection has the potential to impact on society, ""claimed_arxiv_id"": ""arX."
222,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Zonulopathy Identified During Cataract Extraction in Patients With Primary Angle Closure Disease,"What are the main challenges in accurately localizing the scleral spur in anterior segment OCT images, and how do those challenges impact the reliability of automated angle-closure diagnosis in clinical practice?","assistant

{""claimed_title"": ""A Survey on Automatic Hate Speech Detection"", ""claimed_year"": 2018, ""claimed_doi"": ""https://doi.org/10.1145/3232677"", ""claimed_arxiv_id"": null, ""claimed_content"": ""Hate speech detection has the potential to impact on society, ""claimed_arxiv_id"": ""arX."
223,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Zonulopathy Identified During Cataract Extraction in Patients With Primary Angle Closure Disease,"What are the main challenges in accurately localizing the scleral spur in anterior segment OCT images, and how do those challenges impact the reliability of automated angle-closure diagnosis in clinical practice?","assistant

{""claimed_title"": ""Zonulopathy Identified During Cataract Extraction in Patients With Primary Angle Closure Disease"", 
""claimed_title"": ""Zonulopathy Identified During Cataract Extraction in Patients With Primary Angle Closure Disease"", 
""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.1097/ijg.0000000000000.0000000000, ""claimed_content"": ""Primary angle-closure disease, which is the first 5 words of the abstract."
223,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Densely Connected Pyramid Dehazing Network,How does jointly estimating the transmission map and atmospheric light within a deep learning framework improve single-image dehazing compared to estimating them separately or using purely data-driven approaches?,"assistant

{""claimed_title"": ""Zonulopathy Identified During Cataract Extraction in Patients With Primary Angle Closure Disease"", 
""claimed_title"": ""Zonulopathy Identified During Cataract Extraction in Patients With Primary Angle Closure Disease"", 
""claimed_year"": 2023, ""claimed_doi"": ""https://doi.org/10.1097/ijg.0000000000000.0000000000, ""claimed_content"": ""Primary angle-closure disease, which is the first 5 words of the abstract."
224,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Densely Connected Pyramid Dehazing Network,How does jointly estimating the transmission map and atmospheric light within a deep learning framework improve single-image dehazing compared to estimating them separately or using purely data-driven approaches?,"assistant

{""claimed_title"": ""Densely Connected Pyramid Dehazing Network"", 
""claimed_year"": 2018, 
""claimed_doi"": ""https://doi.org/10.1109/cvpr.2018.0013
""claimed_content"": ""A new end-to-end learning approach for image dehazing method, claimed_content"
224,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,"Factors Influencing Four Decades of Forest Change in Guizhou Province, China","What are the main sources of uncertainty when producing fine-resolution, multi-decadal maps of forest biomass using combinations of satellite imagery, inventory plots, and LiDAR, and how can those uncertainties be quanti","assistant

{""claimed_title"": ""Densely Connected Pyramid Dehazing Network"", 
""claimed_year"": 2018, 
""claimed_doi"": ""https://doi.org/10.1109/cvpr.2018.0013
""claimed_content"": ""A new end-to-end learning approach for image dehazing method, claimed_content"
225,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,"Factors Influencing Four Decades of Forest Change in Guizhou Province, China","What are the main sources of uncertainty when producing fine-resolution, multi-decadal maps of forest biomass using combinations of satellite imagery, inventory plots, and LiDAR, and how can those uncertainties be quanti","{
  ""claimed_title"": ""Factors Influencing Four Decades of Forest Change in Guizhou Province, China"",
  ""claimed_year"": 2023,
  ""claimed_doi"": ""https://doi.org/10.3390/land12051004"",
  ""claimed_arxiv_id"": ""2304.02632v1"",
  ""claimed_content"": ""Understanding historical forest dynamics, specifically changes in forest biomass and carbon stocks, has become critical for assessing current forest climate benefits and projecting future benefits under various policy, regulatory, and stewardship scenarios."""
225,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,The disinformation order: Disruptive communication and the decline of democratic institutions,What practical strategies can democratic societies use to rebuild public trust in institutions and reduce citizens' susceptibility to disinformation spread via social media and partisan websites?,"{
  ""claimed_title"": ""Factors Influencing Four Decades of Forest Change in Guizhou Province, China"",
  ""claimed_year"": 2023,
  ""claimed_doi"": ""https://doi.org/10.3390/land12051004"",
  ""claimed_arxiv_id"": ""2304.02632v1"",
  ""claimed_content"": ""Understanding historical forest dynamics, specifically changes in forest biomass and carbon stocks, has become critical for assessing current forest climate benefits and projecting future benefits under various policy, regulatory, and stewardship scenarios."""
226,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,The disinformation order: Disruptive communication and the decline of democratic institutions,What practical strategies can democratic societies use to rebuild public trust in institutions and reduce citizens' susceptibility to disinformation spread via social media and partisan websites?,"assistant

{""claimed_title"": ""The disinformation order: Disruptive communication and the decline of democratic institutions"", 
""claimed_year"": 2018,
""claimed_doi"": ""https://doi.org/10.1177/0267323311760317"", ""claimed_arxiv_id"": null,""claimed_content"": ""The increasing prevalence of disinformation in democratic societies has been a major concern for scholars and policymakers for many years, but the problem has only been exacerbated by the social media platforms' algorithmic recommendation algorithms that prioritize content that is not present in the source record
Title: Disrupting the social media ecosystem
Author:  - 
Author: 
Author: 
Journal: 
Journal of Communication
Volume: 
Issue: 
Pages: 
Pages: 
Publisher: 
ISSN: 
Pages: 
The increasing prevalence of disinformation and disinformation, which can lead to the decline of democratic institutions."
226,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Early life impacts of maternal obesity: a window of opportunity to improve the health of two generations,"How do precise measurements of rare neutral B meson decays into muon pairs constrain physics beyond the Standard Model, and which types of new-physics scenarios are most strongly affected by these results?","assistant

{""claimed_title"": ""The disinformation order: Disruptive communication and the decline of democratic institutions"", 
""claimed_year"": 2018,
""claimed_doi"": ""https://doi.org/10.1177/0267323311760317"", ""claimed_arxiv_id"": null,""claimed_content"": ""The increasing prevalence of disinformation in democratic societies has been a major concern for scholars and policymakers for many years, but the problem has only been exacerbated by the social media platforms' algorithmic recommendation algorithms that prioritize content that is not present in the source record
Title: Disrupting the social media ecosystem
Author:  - 
Author: 
Author: 
Journal: 
Journal of Communication
Volume: 
Issue: 
Pages: 
Pages: 
Publisher: 
ISSN: 
Pages: 
The increasing prevalence of disinformation and disinformation, which can lead to the decline of democratic institutions."
227,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Early life impacts of maternal obesity: a window of opportunity to improve the health of two generations,"How do precise measurements of rare neutral B meson decays into muon pairs constrain physics beyond the Standard Model, and which types of new-physics scenarios are most strongly affected by these results?","assistant

{""claimed_title"": ""Early life impacts of maternal obesity on the health of offspring"", 
""claimed_year"": 2023,
""claimed_doi"": ""https://doi.org/10.1098/rstb.2022.0222
""claimed_arxiv_id"": ""1411.4413v2
""claimed_content"": ""The first observation of the $B^0s-to-$"
227,shifted_source_negative,False,no_json_object,hallucinated,hallucinated,False,0.0,0.0,False,,,,,Tough and WaterInsensitive SelfHealing Elastomer for Robust Electronic Skin,"What material design strategies and molecular mechanisms allow a soft, stretchable polymer to simultaneously achieve very high toughness, extreme extensibility, and autonomous selfhealing performance even in humid or swe","assistant

{""claimed_title"": ""Early life impacts of maternal obesity on the health of offspring"", 
""claimed_year"": 2023,
""claimed_doi"": ""https://doi.org/10.1098/rstb.2022.0222
""claimed_arxiv_id"": ""1411.4413v2
""claimed_content"": ""The first observation of the $B^0s-to-$"
228,source_conditioned_supported,False,no_json_object,supported,hallucinated,False,0.0,0.0,False,,,,,Tough and WaterInsensitive SelfHealing Elastomer for Robust Electronic Skin,"What material design strategies and molecular mechanisms allow a soft, stretchable polymer to simultaneously achieve very high toughness, extreme extensibility, and autonomous selfhealing performance even in humid or swe","assistant

{""claimed_title"": ""Tough and Water‐Insensitive Self‐Healing Elastomer for Robust Electronic Skin"", 
""claimed_title"": ""Tough and Water‐Insensitive Self‐Healing Elastomer for Robust Electronic Skin
""claimed_title"", ""claimed_year"", ""claimed_doi"", ""claimed_arxiv_id"", ""claimed_content"""
