model,instance_id,repo,gold_patch_files,pred_patch_files,file_overlap,file_precision,file_recall,file_f1,exact_file_set,zero_file_overlap,added_line_jaccard,deleted_line_jaccard,gold_fail_to_pass,gold_pass_to_pass,problem_chars
qwen3-coder-480b-a35b-instruct,dask__dask_2023.8.0_2023.8.1,dask/dask,7,8,5,0.625,0.7142857142857143,0.6666666666666666,False,False,0.03869047619047619,0.03225806451612903,11,2796,757
qwen3-coder-480b-a35b-instruct,dask__dask_2023.9.2_2023.9.3,dask/dask,11,11,2,0.18181818181818182,0.18181818181818182,0.18181818181818182,False,False,0.00784313725490196,0.0625,2,1629,1066
qwen3-coder-480b-a35b-instruct,dask__dask_2024.1.0_2024.1.1,dask/dask,32,3,1,0.3333333333333333,0.03125,0.05714285714285714,False,False,0.004991680532445923,0.0,2774,5778,4935
qwen3-coder-480b-a35b-instruct,dask__dask_2024.3.1_2024.4.0,dask/dask,12,5,5,1.0,0.4166666666666667,0.5882352941176471,False,False,0.013333333333333334,0.020202020202020204,2,2747,2053
qwen3-coder-480b-a35b-instruct,iterative__dvc_0.30.0_0.30.1,iterative/dvc,2,1,1,1.0,0.5,0.6666666666666666,False,False,0.0,0.0,1,12,57
qwen3-coder-480b-a35b-instruct,iterative__dvc_0.33.1_0.34.0,iterative/dvc,29,11,5,0.45454545454545453,0.1724137931034483,0.25000000000000006,False,False,0.0038071065989847717,0.025,1,77,1036
qwen3-coder-480b-a35b-instruct,iterative__dvc_0.35.3_0.35.4,iterative/dvc,6,9,2,0.2222222222222222,0.3333333333333333,0.26666666666666666,False,False,0.006578947368421052,0.125,2,26,127
qwen3-coder-480b-a35b-instruct,iterative__dvc_0.52.1_0.53.1,iterative/dvc,42,0,0,0.0,0.0,0.0,False,True,0.0,0.0,132,0,1393
qwen3-coder-480b-a35b-instruct,iterative__dvc_0.89.0_0.90.0,iterative/dvc,14,3,3,1.0,0.21428571428571427,0.35294117647058826,False,False,0.005714285714285714,0.0,27,282,330
qwen3-coder-480b-a35b-instruct,iterative__dvc_0.91.2_0.91.3,iterative/dvc,3,9,2,0.2222222222222222,0.6666666666666666,0.3333333333333333,False,False,0.005291005291005291,0.0273972602739726,2,17,236
qwen3-coder-480b-a35b-instruct,iterative__dvc_0.92.0_0.92.1,iterative/dvc,14,13,8,0.6153846153846154,0.5714285714285714,0.5925925925925927,False,False,0.07854984894259819,0.2,4,6,376
qwen3-coder-480b-a35b-instruct,iterative__dvc_1.0.0a1_1.0.0a2,iterative/dvc,107,13,12,0.9230769230769231,0.11214953271028037,0.19999999999999998,False,False,0.012226512226512226,0.00909090909090909,68,242,2075
qwen3-coder-480b-a35b-instruct,iterative__dvc_1.0.0b6_1.0.0,iterative/dvc,22,9,4,0.4444444444444444,0.18181818181818182,0.2580645161290322,False,False,0.033112582781456956,0.5,2,2,99
qwen3-coder-480b-a35b-instruct,iterative__dvc_1.0.1_1.0.2,iterative/dvc,24,4,3,0.75,0.125,0.21428571428571427,False,False,0.0,0.02727272727272727,2,19,380
qwen3-coder-480b-a35b-instruct,iterative__dvc_1.1.0_1.1.1,iterative/dvc,3,2,1,0.5,0.3333333333333333,0.4,False,False,0.06666666666666667,0.2,6,28,55
qwen3-coder-480b-a35b-instruct,iterative__dvc_1.1.7_1.1.8,iterative/dvc,9,10,3,0.3,0.3333333333333333,0.3157894736842105,False,False,0.008281573498964804,0.21212121212121213,8,82,262
qwen3-coder-480b-a35b-instruct,iterative__dvc_1.10.2_1.11.0,iterative/dvc,53,1,0,0.0,0.0,0.0,False,True,0.0,0.0,6,150,1009
qwen3-coder-480b-a35b-instruct,iterative__dvc_1.11.12_1.11.13,iterative/dvc,2,2,1,0.5,0.5,0.5,False,False,0.043478260869565216,0.0,2,4,55
qwen3-coder-480b-a35b-instruct,iterative__dvc_1.6.3_1.6.4,iterative/dvc,10,7,1,0.14285714285714285,0.1,0.11764705882352941,False,False,0.0,0.0,9,2,330
qwen3-coder-480b-a35b-instruct,iterative__dvc_2.19.0_2.20.0,iterative/dvc,16,10,8,0.8,0.5,0.6153846153846154,False,False,0.06923076923076923,0.05714285714285714,14,66,501
qwen3-coder-480b-a35b-instruct,iterative__dvc_2.21.1_2.21.2,iterative/dvc,1,1,1,1.0,1.0,1.0,True,False,0.0,0.0,1,8,213
qwen3-coder-480b-a35b-instruct,iterative__dvc_2.5.0_2.5.1,iterative/dvc,27,9,2,0.2222222222222222,0.07407407407407407,0.1111111111111111,False,False,0.001564945226917058,0.02702702702702703,5,24,990
qwen3-coder-480b-a35b-instruct,iterative__dvc_2.58.1_2.58.2,iterative/dvc,2,2,2,1.0,1.0,1.0,True,False,0.4444444444444444,0.6666666666666666,2,20,400
qwen3-coder-480b-a35b-instruct,iterative__dvc_2.7.2_2.7.3,iterative/dvc,33,14,12,0.8571428571428571,0.36363636363636365,0.5106382978723404,False,False,0.050387596899224806,0.03937007874015748,4,34,1041
qwen3-coder-480b-a35b-instruct,iterative__dvc_2.8.1_2.8.2,iterative/dvc,79,5,2,0.4,0.02531645569620253,0.047619047619047616,False,False,0.014545454545454545,0.0,133,662,2343
qwen3-coder-480b-a35b-instruct,iterative__dvc_3.12.0_3.13.0,iterative/dvc,6,2,1,0.5,0.16666666666666666,0.25,False,False,0.014705882352941176,0.1111111111111111,33,44,709
qwen3-coder-480b-a35b-instruct,iterative__dvc_3.13.3_3.14.0,iterative/dvc,4,0,0,0.0,0.0,0.0,False,True,0.0,0.0,13,36,490
qwen3-coder-480b-a35b-instruct,iterative__dvc_3.15.0_3.15.1,iterative/dvc,1,1,0,0.0,0.0,0.0,False,True,0.0,0.0,1,66,297
qwen3-coder-480b-a35b-instruct,iterative__dvc_3.4.0_3.5.0,iterative/dvc,13,1,1,1.0,0.07692307692307693,0.14285714285714288,False,False,0.0,0.0,2,26,1259
qwen3-coder-480b-a35b-instruct,iterative__dvc_3.43.1_3.44.0,iterative/dvc,23,3,0,0.0,0.0,0.0,False,True,0.0,0.0,22,104,585
qwen3-coder-480b-a35b-instruct,modin-project__modin_0.24.0_0.24.1,modin-project/modin,3,10,2,0.2,0.6666666666666666,0.30769230769230765,False,False,0.023622047244094488,0.3157894736842105,1,171,319
qwen3-coder-480b-a35b-instruct,modin-project__modin_0.25.0_0.25.1,modin-project/modin,6,3,3,1.0,0.5,0.6666666666666666,False,False,0.17647058823529413,0.17647058823529413,68,447,250
qwen3-coder-480b-a35b-instruct,modin-project__modin_0.27.0_0.27.1,modin-project/modin,11,0,0,0.0,0.0,0.0,False,True,0.0,0.0,4,883,363
qwen3-coder-480b-a35b-instruct,psf__requests_v2.12.2_v2.12.3,psf/requests,3,1,1,1.0,0.3333333333333333,0.5,False,False,0.2,0.6,4,109,530
qwen3-coder-480b-a35b-instruct,psf__requests_v2.27.0_v2.27.1,psf/requests,3,1,1,1.0,0.3333333333333333,0.5,False,False,0.07692307692307693,0.0,2,185,155
qwen3-coder-480b-a35b-instruct,psf__requests_v2.4.0_v2.4.1,psf/requests,12,6,5,0.8333333333333334,0.4166666666666667,0.5555555555555556,False,False,0.08450704225352113,0.006417112299465241,2,136,307
qwen3-coder-480b-a35b-instruct,psf__requests_v2.9.0_v2.9.1,psf/requests,7,3,2,0.6666666666666666,0.2857142857142857,0.4,False,False,0.023809523809523808,0.2222222222222222,1,85,251
qwen3-coder-480b-a35b-instruct,pydantic__pydantic_v2.7.0_v2.7.1,pydantic/pydantic,19,5,3,0.6,0.15789473684210525,0.25,False,False,0.020785219399538105,0.03007518796992481,234,1477,3231
qwen3-coder-480b-a35b-instruct,pydantic__pydantic_v2.7.1_v2.7.2,pydantic/pydantic,7,8,3,0.375,0.42857142857142855,0.39999999999999997,False,False,0.005076142131979695,0.00909090909090909,3,4584,956
qwen3-coder-480b-a35b-instruct,scikit-learn__scikit-learn_0.20.1_0.20.2,scikit-learn/scikit-learn,31,4,4,1.0,0.12903225806451613,0.2285714285714286,False,False,0.006928406466512702,0.02631578947368421,1,438,2178
qwen3-coder-480b-a35b-instruct,scikit-learn__scikit-learn_0.21.1_0.21.2,scikit-learn/scikit-learn,14,4,4,1.0,0.2857142857142857,0.4444444444444445,False,False,0.0,0.0,1,293,1168
